loss,accuracy,val_loss,val_accuracy,lr
1.006309151649475,0.7099999785423279,1.6187617778778076,0.35121950507164,0.001
0.7326093912124634,0.7699999809265137,2.0507702827453613,0.35121950507164,0.001
0.6930629014968872,0.7674999833106995,3.5842719078063965,0.35121950507164,0.001
0.6870297193527222,0.7825000286102295,5.166505813598633,0.35121950507164,0.001
0.6371738910675049,0.7774999737739563,6.355072021484375,0.35121950507164,0.001
0.6147021055221558,0.7900000214576721,6.4907097816467285,0.35121950507164,0.001
0.5880383849143982,0.7900000214576721,7.251465320587158,0.35121950507164,0.001
0.5693628787994385,0.800000011920929,7.3219499588012695,0.35121950507164,0.001
0.5669152736663818,0.7875000238418579,7.650027751922607,0.35121950507164,0.001
0.5396468639373779,0.7975000143051147,7.853977680206299,0.009756097570061684,0.001
0.5295715928077698,0.8075000047683716,9.220288276672363,0.009756097570061684,0.001
0.5215690732002258,0.7875000238418579,10.70260238647461,0.009756097570061684,0.001
0.5066754817962646,0.7975000143051147,10.519865036010742,0.009756097570061684,0.001
0.49418962001800537,0.8025000095367432,10.2328519821167,0.009756097570061684,0.001
0.542107343673706,0.7950000166893005,10.917048454284668,0.009756097570061684,0.001
0.5181570649147034,0.7975000143051147,8.843353271484375,0.009756097570061684,0.001
0.48207056522369385,0.8025000095367432,10.962769508361816,0.009756097570061684,0.001
0.4926820695400238,0.8075000047683716,9.830531120300293,0.009756097570061684,0.001
0.4755100905895233,0.8100000023841858,9.204935073852539,0.009756097570061684,0.001
0.4678913354873657,0.8149999976158142,8.876954078674316,0.009756097570061684,0.001
0.48772093653678894,0.8100000023841858,4.41371488571167,0.08780487626791,0.001
0.47345057129859924,0.8174999952316284,7.137104034423828,0.009756097570061684,0.001
0.49536946415901184,0.8125,5.257467746734619,0.009756097570061684,0.001
0.4532966613769531,0.8199999928474426,6.633297920227051,0.009756097570061684,0.001
0.4736209511756897,0.8125,3.2798428535461426,0.03414634242653847,0.001
0.45112136006355286,0.8349999785423279,3.015000343322754,0.12682926654815674,0.001
0.508013904094696,0.7950000166893005,3.744584560394287,0.06829268485307693,0.001
0.46649062633514404,0.8125,1.4844019412994385,0.4146341383457184,0.001
0.4409964084625244,0.8199999928474426,1.9753409624099731,0.3219512104988098,0.001
0.46806108951568604,0.824999988079071,0.8402695059776306,0.707317054271698,0.001
0.4680812358856201,0.7900000214576721,1.1532405614852905,0.40487805008888245,0.001
0.45469486713409424,0.8125,0.5884860754013062,0.795121967792511,0.001
0.47006139159202576,0.8100000023841858,0.5587968826293945,0.790243923664093,0.001
0.42158809304237366,0.8324999809265137,0.7931655645370483,0.7756097316741943,0.001
