loss,accuracy,lr
0.6700962781906128,0.5950000286102295,0.001
0.6616203188896179,0.6079999804496765,0.001
0.6570730209350586,0.6240000128746033,0.001
0.6502072215080261,0.6299999952316284,0.001
0.6436246037483215,0.6256666779518127,0.001
0.6400852203369141,0.6356666684150696,0.001
0.6357811093330383,0.640999972820282,0.001
0.6344588398933411,0.628333330154419,0.001
0.6318209767341614,0.6486666798591614,0.001
0.6284632682800293,0.6543333530426025,0.001
0.6279537677764893,0.6453333497047424,0.001
0.6216385364532471,0.6460000276565552,0.001
0.6194863319396973,0.6523333191871643,0.001
0.6241161227226257,0.6516666412353516,0.001
0.6228336095809937,0.6536666750907898,0.001
0.6134048104286194,0.6596666574478149,0.001
0.6128165125846863,0.6629999876022339,0.001
0.6069044470787048,0.6656666398048401,0.001
0.5953149199485779,0.6736666560173035,0.001
0.5936095714569092,0.6850000023841858,0.001
0.5870440602302551,0.6883333325386047,0.001
0.5877360105514526,0.6893333196640015,0.001
0.5797638893127441,0.7006666660308838,0.001
0.5710310935974121,0.7093333601951599,0.001
0.570040225982666,0.7120000123977661,0.001
0.5567517280578613,0.7099999785423279,0.001
0.5582661628723145,0.7166666388511658,0.001
0.5491647720336914,0.721666693687439,0.001
0.5430536270141602,0.7260000109672546,0.001
0.545459508895874,0.7283333539962769,0.001
0.5424919128417969,0.7293333411216736,0.001
0.5296525359153748,0.7386666536331177,0.001
0.5255427956581116,0.7453333139419556,0.001
0.5041934251785278,0.7583333253860474,0.001
0.5166326761245728,0.7583333253860474,0.001
0.49162980914115906,0.7753333449363708,0.001
0.49030208587646484,0.7793333530426025,0.001
0.48762568831443787,0.7726666927337646,0.001
0.48245561122894287,0.7863333225250244,0.001
0.47709375619888306,0.7873333096504211,0.001
0.4636298418045044,0.7906666398048401,0.001
0.45465055108070374,0.7983333468437195,0.001
0.4632623791694641,0.7933333516120911,0.001
0.45341047644615173,0.7946666479110718,0.001
0.45749449729919434,0.7983333468437195,0.001
0.4413420855998993,0.8063333630561829,0.001
0.4269167184829712,0.8243333101272583,0.001
0.4132673740386963,0.8266666531562805,0.001
0.43564069271087646,0.8083333373069763,0.001
0.42887425422668457,0.8176666498184204,0.001
0.413903146982193,0.8216666579246521,0.001
0.4267886281013489,0.8206666707992554,0.001
0.4048956632614136,0.8303333520889282,0.001
0.40938615798950195,0.8240000009536743,0.001
0.3988034129142761,0.8326666951179504,0.001
0.39813172817230225,0.8286666870117188,0.001
0.3881053030490875,0.8383333086967468,0.001
0.38200679421424866,0.8399999737739563,0.001
0.3713024854660034,0.8473333120346069,0.001
0.3637203276157379,0.8443333506584167,0.001
0.3785114288330078,0.8389999866485596,0.001
0.3570786416530609,0.8583333492279053,0.001
0.3646048903465271,0.8553333282470703,0.001
0.36327600479125977,0.8489999771118164,0.001
0.35856425762176514,0.843666672706604,0.001
0.34194299578666687,0.8610000014305115,0.001
0.3600723147392273,0.8553333282470703,0.001
0.3533802032470703,0.8579999804496765,0.001
0.35525745153427124,0.8526666760444641,0.001
0.3608021140098572,0.8543333411216736,0.001
0.34246402978897095,0.859666645526886,0.001
0.3377716839313507,0.8633333444595337,0.001
0.3459250032901764,0.8550000190734863,0.001
0.3294059634208679,0.8693333268165588,0.001
0.315640926361084,0.871999979019165,0.001
0.33355191349983215,0.8616666793823242,0.001
0.3299998342990875,0.862666666507721,0.001
0.34006717801094055,0.8579999804496765,0.001
0.31313493847846985,0.8759999871253967,0.001
0.3124636113643646,0.8820000290870667,0.001
0.3240891396999359,0.8613333106040955,0.001
0.3239602744579315,0.8730000257492065,0.001
0.312046617269516,0.8756666779518127,0.001
0.3024537265300751,0.8763333559036255,0.001
0.31748512387275696,0.8733333349227905,0.001
0.30210253596305847,0.8786666393280029,0.001
0.2999737560749054,0.8853333592414856,0.001
0.31248989701271057,0.8676666617393494,0.001
0.3100724518299103,0.8713333606719971,0.001
0.3126222491264343,0.8646666407585144,0.001
0.3071862757205963,0.8740000128746033,0.001
0.30237677693367004,0.8796666860580444,0.001
0.2982074022293091,0.8813333511352539,0.001
0.29032617807388306,0.8796666860580444,0.001
0.29117968678474426,0.8830000162124634,0.001
0.2923929691314697,0.8823333382606506,0.001
0.2927033603191376,0.8816666603088379,0.001
0.30662527680397034,0.8723333477973938,0.001
0.2915387749671936,0.8796666860580444,0.001
0.2806944251060486,0.8853333592414856,0.001
0.2780172824859619,0.8880000114440918,0.001
0.2731568515300751,0.8923333287239075,0.001
0.2871020436286926,0.8863333463668823,0.001
0.2926200032234192,0.8796666860580444,0.001
0.2620377540588379,0.893666684627533,0.001
0.2790738642215729,0.8933333158493042,0.001
0.2644928991794586,0.8996666669845581,0.001
0.27649179100990295,0.893666684627533,0.001
0.28518563508987427,0.8833333253860474,0.001
0.2781280279159546,0.8840000033378601,0.001
0.2694067656993866,0.8943333625793457,0.001
0.25259193778038025,0.8989999890327454,0.001
0.2686225473880768,0.8960000276565552,0.001
0.260061651468277,0.9026666879653931,0.001
0.27441301941871643,0.8916666507720947,0.001
0.263947069644928,0.8976666927337646,0.001
0.2546376883983612,0.8999999761581421,0.001
0.2459741234779358,0.9026666879653931,0.001
0.25587689876556396,0.8956666588783264,0.001
0.2509971857070923,0.906000018119812,0.001
0.2705819010734558,0.8870000243186951,0.001
0.2634343206882477,0.8960000276565552,0.001
0.2644958794116974,0.8960000276565552,0.001
0.25161564350128174,0.8946666717529297,0.001
0.2511991858482361,0.8989999890327454,0.001
0.2497541904449463,0.9043333530426025,0.001
0.233117938041687,0.9073333144187927,0.001
0.24449209868907928,0.9066666960716248,0.001
0.24589136242866516,0.9020000100135803,0.001
0.23895807564258575,0.9026666879653931,0.001
0.25000622868537903,0.8970000147819519,0.001
0.24853698909282684,0.9023333191871643,0.001
0.23652565479278564,0.902999997138977,0.001
0.2400778979063034,0.906333327293396,0.001
0.23539772629737854,0.9049999713897705,0.001
0.25653913617134094,0.8966666460037231,0.001
0.24657012522220612,0.9020000100135803,0.001
0.2313968986272812,0.9113333225250244,0.001
0.23693330585956573,0.9076666831970215,0.001
0.22190037369728088,0.9139999747276306,0.001
0.2394208014011383,0.9070000052452087,0.001
0.22501824796199799,0.9106666445732117,0.001
0.21606718003749847,0.9143333435058594,0.001
0.22577287256717682,0.9160000085830688,0.001
0.22482489049434662,0.9106666445732117,0.001
0.221506729722023,0.9086666703224182,0.001
0.22308999300003052,0.9110000133514404,0.001
0.22199182212352753,0.9156666398048401,0.001
0.21432116627693176,0.9086666703224182,0.001
0.21170952916145325,0.9163333177566528,0.001
0.21118716895580292,0.9176666736602783,0.001
0.22507265210151672,0.9116666913032532,0.001
0.20868884027004242,0.9176666736602783,0.001
0.21104317903518677,0.9160000085830688,0.001
0.21962903439998627,0.9083333611488342,0.001
0.2010483741760254,0.9200000166893005,0.001
0.22191204130649567,0.9139999747276306,0.001
0.22550809383392334,0.9106666445732117,0.001
0.2120780199766159,0.9179999828338623,0.001
0.21507234871387482,0.9190000295639038,0.001
0.1948423683643341,0.9290000200271606,0.001
0.22498072683811188,0.9103333353996277,0.001
0.20680180191993713,0.9203333258628845,0.001
0.19937503337860107,0.9233333468437195,0.001
0.20660482347011566,0.9206666946411133,0.001
0.20360176265239716,0.9166666865348816,0.001
0.1882084608078003,0.9296666383743286,0.001
0.21950779855251312,0.9133333563804626,0.001
0.2133205085992813,0.9156666398048401,0.001
0.2113783210515976,0.9190000295639038,0.001
0.19676464796066284,0.921999990940094,0.001
0.19981658458709717,0.92166668176651,0.001
0.19029420614242554,0.9309999942779541,0.001
0.1940634399652481,0.9246666431427002,0.001
0.195187047123909,0.9253333210945129,0.001
0.20905950665473938,0.9176666736602783,0.001
0.19046829640865326,0.925000011920929,0.001
0.1862175464630127,0.9286666512489319,0.001
0.19129008054733276,0.9256666898727417,0.001
0.19159863889217377,0.9283333420753479,0.001
0.18809154629707336,0.9279999732971191,0.001
0.19883950054645538,0.9163333177566528,0.001
0.17228977382183075,0.9313333630561829,0.001
0.21075665950775146,0.9183333516120911,0.001
0.1783553510904312,0.9350000023841858,0.001
0.17799417674541473,0.9306666851043701,0.001
0.19045808911323547,0.925000011920929,0.001
0.17541001737117767,0.9380000233650208,0.001
0.17431506514549255,0.9319999814033508,0.001
0.19901415705680847,0.925000011920929,0.001
0.18157069385051727,0.9286666512489319,0.001
0.18110044300556183,0.9309999942779541,0.001
0.19178777933120728,0.9240000247955322,0.001
0.18111899495124817,0.9346666932106018,0.001
0.17325744032859802,0.9333333373069763,0.001
0.1810135543346405,0.9279999732971191,0.001
0.18298323452472687,0.9313333630561829,0.001
0.17835897207260132,0.9319999814033508,0.001
0.17942069470882416,0.9309999942779541,0.001
0.17090384662151337,0.9340000152587891,0.001
0.18786048889160156,0.9276666641235352,0.001
0.17771589756011963,0.9319999814033508,0.001
0.17115020751953125,0.9353333115577698,0.001
0.16803987324237823,0.9366666674613953,0.001
0.16809360682964325,0.9330000281333923,0.001
0.16937580704689026,0.9390000104904175,0.001
0.17974619567394257,0.9276666641235352,0.001
0.1670682281255722,0.9366666674613953,0.001
0.17292338609695435,0.9300000071525574,0.001
0.1584111601114273,0.9413333535194397,0.001
0.17500652372837067,0.9326666593551636,0.001
0.18269644677639008,0.9300000071525574,0.001
0.20027902722358704,0.9196666479110718,0.001
0.16617874801158905,0.9330000281333923,0.001
