best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.3987681269645691,2.337000608444214,0.9300000071525574,0.32181817293167114,9.999999747378752e-05,1950
