loss,accuracy,val_loss,val_accuracy,lr
1.0764939785003662,0.4444444477558136,1.1275824308395386,0.3028571307659149,0.001
0.9557980298995972,0.5555555820465088,1.1371594667434692,0.3085714280605316,0.001
0.9525164365768433,0.5555555820465088,1.1096794605255127,0.3028571307659149,0.001
0.9500992894172668,0.5,1.092583179473877,0.2628571391105652,0.001
0.953576385974884,0.5555555820465088,1.0883777141571045,0.3942857086658478,0.001
0.9589475989341736,0.5833333134651184,1.0921578407287598,0.3942857086658478,0.001
0.8585085272789001,0.6388888955116272,1.0932209491729736,0.3942857086658478,0.001
0.8787217736244202,0.5833333134651184,1.101065993309021,0.3942857086658478,0.001
0.8018534779548645,0.5833333134651184,1.1057807207107544,0.3942857086658478,0.001
0.897459864616394,0.5833333134651184,1.107851505279541,0.3028571307659149,0.001
0.9047119617462158,0.5555555820465088,1.119236707687378,0.3028571307659149,0.001
0.7893694639205933,0.6111111044883728,1.1897999048233032,0.3028571307659149,0.001
0.7523820400238037,0.6388888955116272,1.3121845722198486,0.3028571307659149,0.001
0.7962623238563538,0.6944444179534912,1.3632473945617676,0.3028571307659149,0.001
0.8307319283485413,0.5277777910232544,1.4149709939956665,0.3028571307659149,0.001
0.7505247592926025,0.6944444179534912,1.4320294857025146,0.3028571307659149,0.001
0.746182382106781,0.7222222089767456,1.5299227237701416,0.3028571307659149,0.001
0.7435573935508728,0.7222222089767456,1.626174807548523,0.3028571307659149,0.001
0.7492382526397705,0.75,1.6791409254074097,0.4342857003211975,0.001
0.7545532584190369,0.6944444179534912,1.7788368463516235,0.3028571307659149,0.001
0.7500868439674377,0.7222222089767456,1.7925282716751099,0.3028571307659149,0.001
0.6969718337059021,0.6666666865348816,1.7688493728637695,0.34857141971588135,0.001
0.7281338572502136,0.6388888955116272,1.9081937074661255,0.3028571307659149,0.001
0.7299283146858215,0.5833333134651184,1.9331066608428955,0.3028571307659149,0.001
0.6954314112663269,0.75,1.9775751829147339,0.3028571307659149,0.001
0.7948988676071167,0.5555555820465088,2.030576467514038,0.3028571307659149,0.001
0.6942821145057678,0.75,2.477670431137085,0.3028571307659149,0.001
0.7094249725341797,0.7222222089767456,2.329463243484497,0.3028571307659149,0.001
0.8194565773010254,0.6111111044883728,2.332763671875,0.3028571307659149,0.001
0.7530170679092407,0.7222222089767456,2.566892385482788,0.3028571307659149,0.001
0.6728164553642273,0.7222222089767456,2.5565717220306396,0.3028571307659149,0.001
0.6688439846038818,0.7777777910232544,2.2140300273895264,0.3028571307659149,0.001
0.6674668788909912,0.7222222089767456,2.3961637020111084,0.3028571307659149,0.001
0.6880921721458435,0.6388888955116272,2.2155282497406006,0.3028571307659149,0.001
0.6184322237968445,0.8333333134651184,2.109738826751709,0.3028571307659149,0.001
0.6294369697570801,0.75,2.1110928058624268,0.3028571307659149,0.001
0.679413378238678,0.6666666865348816,2.4704034328460693,0.3028571307659149,0.001
0.730241060256958,0.7222222089767456,1.543817162513733,0.2857142984867096,0.001
0.6510858535766602,0.75,1.4174004793167114,0.2742857038974762,0.001
0.6870196461677551,0.6944444179534912,1.637833833694458,0.2742857038974762,0.001
0.66325843334198,0.7777777910232544,1.8131449222564697,0.23999999463558197,0.001
0.7001604437828064,0.6944444179534912,1.1827149391174316,0.34857141971588135,0.001
0.579470157623291,0.8333333134651184,1.4991865158081055,0.3142857253551483,0.001
0.5913350582122803,0.7777777910232544,1.6344047784805298,0.2742857038974762,0.001
0.6223430037498474,0.7777777910232544,1.6791502237319946,0.3257142901420593,0.001
0.6830105185508728,0.6666666865348816,1.3287968635559082,0.3257142901420593,0.001
0.6908034086227417,0.6666666865348816,1.0288408994674683,0.4514285624027252,0.001
0.5054556131362915,0.8333333134651184,1.284970998764038,0.36571428179740906,0.001
0.6107780933380127,0.75,0.8705430626869202,0.6857143044471741,0.001
0.6367425322532654,0.75,1.7241193056106567,0.34285715222358704,0.001
0.6044743061065674,0.8055555820465088,1.0311322212219238,0.4571428596973419,0.001
