loss,accuracy,val_loss,val_accuracy,lr
2.377415418624878,0.13181817531585693,2.3877742290496826,0.13282828032970428,0.001
2.2375881671905518,0.18636363744735718,2.3864190578460693,0.10808081179857254,0.001
2.1601388454437256,0.22272726893424988,2.410048007965088,0.11060605943202972,0.001
2.129680871963501,0.25,2.436051368713379,0.11363636702299118,0.001
2.092506170272827,0.26818183064460754,2.464475154876709,0.09848485141992569,0.001
2.051940441131592,0.290909081697464,2.5333874225616455,0.09090909361839294,0.001
2.016841173171997,0.30000001192092896,2.5758447647094727,0.09141413867473602,0.001
1.9792135953903198,0.3136363625526428,2.669492244720459,0.10808081179857254,0.001
1.9451050758361816,0.3636363744735718,2.7786145210266113,0.09646464884281158,0.001
1.9077513217926025,0.34545454382896423,2.9627816677093506,0.11919192224740982,0.001
1.8680769205093384,0.36818182468414307,3.280848979949951,0.09141413867473602,0.001
1.8820712566375732,0.3499999940395355,3.604996919631958,0.0919191911816597,0.001
1.8465678691864014,0.4000000059604645,3.5936262607574463,0.09898989647626877,0.001
1.8066431283950806,0.3954545557498932,3.6934096813201904,0.128282830119133,0.001
1.8584873676300049,0.37272727489471436,3.57433819770813,0.1494949460029602,0.001
1.7852764129638672,0.3863636255264282,3.6876635551452637,0.09494949132204056,0.001
1.7728683948516846,0.4363636374473572,3.6245267391204834,0.09141413867473602,0.001
1.7361973524093628,0.40909090638160706,3.905614137649536,0.0919191911816597,0.001
1.6816397905349731,0.41363635659217834,3.670840263366699,0.09141413867473602,0.001
1.7376354932785034,0.4000000059604645,3.7619686126708984,0.09848485141992569,0.001
1.6587578058242798,0.41818180680274963,3.2997376918792725,0.10959596186876297,0.001
1.6662507057189941,0.4636363685131073,3.44638991355896,0.09090909361839294,0.001
1.6372860670089722,0.4545454680919647,3.231321334838867,0.12373737245798111,0.001
1.6329755783081055,0.4545454680919647,3.3379740715026855,0.16969697177410126,0.001
1.586930513381958,0.4681818187236786,2.7481112480163574,0.10707070678472519,0.001
1.6021102666854858,0.459090918302536,2.6668577194213867,0.1792929321527481,0.001
1.587695837020874,0.48636364936828613,3.2485759258270264,0.14444445073604584,0.001
1.6382269859313965,0.4681818187236786,3.269791841506958,0.10757575929164886,0.001
1.5680347681045532,0.44999998807907104,2.1486623287200928,0.24898989498615265,0.001
1.5469818115234375,0.4954545497894287,2.2958312034606934,0.23181818425655365,0.001
1.5218591690063477,0.48181816935539246,2.519838809967041,0.14646464586257935,0.001
1.542741060256958,0.4727272689342499,2.1190602779388428,0.20555555820465088,0.001
1.500196099281311,0.48636364936828613,2.228996515274048,0.19949494302272797,0.001
1.529418706893921,0.4318181872367859,1.9169394969940186,0.3207070827484131,0.001
1.4717180728912354,0.5227272510528564,2.1016554832458496,0.22727273404598236,0.001
1.4869353771209717,0.44999998807907104,3.282766819000244,0.1601010113954544,0.001
1.4947984218597412,0.4727272689342499,2.0010392665863037,0.22323232889175415,0.001
1.481358289718628,0.4909090995788574,1.9743379354476929,0.2989898920059204,0.001
1.4578453302383423,0.5136363506317139,1.9480745792388916,0.28080809116363525,0.001
1.448905348777771,0.5363636612892151,1.9558467864990234,0.25101009011268616,0.001
1.4393324851989746,0.5,1.807072639465332,0.32121211290359497,0.001
1.413810133934021,0.5318182110786438,2.509913682937622,0.2030303031206131,0.001
1.4377291202545166,0.48636364936828613,2.4874014854431152,0.2095959633588791,0.001
1.4099358320236206,0.550000011920929,1.818070650100708,0.31262627243995667,0.001
1.395941972732544,0.5090909004211426,1.7196120023727417,0.3742424249649048,0.001
1.4060531854629517,0.5272727012634277,1.8400068283081055,0.33181819319725037,0.001
1.388317346572876,0.5090909004211426,2.985527276992798,0.18333333730697632,0.001
1.3767491579055786,0.550000011920929,1.784934639930725,0.32373738288879395,0.001
1.3786280155181885,0.5136363506317139,1.8442676067352295,0.3161616027355194,0.001
1.3550645112991333,0.5727272629737854,1.8704391717910767,0.29191920161247253,0.001
1.3508540391921997,0.5363636612892151,1.8863041400909424,0.3181818127632141,0.001
1.3104512691497803,0.5590909123420715,2.0067555904388428,0.28737375140190125,0.001
1.3261563777923584,0.5681818127632141,1.8065533638000488,0.3313131332397461,0.001
1.326144814491272,0.5409091114997864,1.8310858011245728,0.3247474730014801,0.001
1.2816351652145386,0.5863636136054993,1.7358464002609253,0.3378787934780121,0.001
1.2915489673614502,0.5772727131843567,2.034526824951172,0.2712121307849884,0.001
1.2566859722137451,0.5772727131843567,1.7287522554397583,0.3595959544181824,0.001
1.243270993232727,0.5863636136054993,3.105055332183838,0.1904040426015854,0.001
1.289939522743225,0.5909090638160706,1.9740498065948486,0.2732323110103607,0.001
1.2899527549743652,0.5590909123420715,1.7145178318023682,0.36868685483932495,0.001
1.2813098430633545,0.581818163394928,1.9796916246414185,0.2772727310657501,0.001
1.2281415462493896,0.6272727251052856,1.7526708841323853,0.3590908944606781,0.001
1.2745503187179565,0.5454545617103577,1.736385464668274,0.36818182468414307,0.001
1.2270848751068115,0.5863636136054993,2.0850913524627686,0.2651515007019043,0.001
1.2444252967834473,0.5772727131843567,1.707147240638733,0.36666667461395264,0.001
1.199128270149231,0.5727272629737854,2.204115867614746,0.24898989498615265,0.001
1.2127357721328735,0.6136363744735718,2.3740241527557373,0.226262629032135,0.001
1.2495925426483154,0.5318182110786438,1.8895362615585327,0.3202020227909088,0.001
1.234148383140564,0.5863636136054993,1.7014330625534058,0.3691919147968292,0.001
1.1983463764190674,0.5772727131843567,1.7796987295150757,0.3267676830291748,0.001
1.2263585329055786,0.5681818127632141,3.0459401607513428,0.2242424190044403,0.001
1.2253146171569824,0.6136363744735718,2.6287617683410645,0.23333333432674408,0.001
1.1338742971420288,0.6227272748947144,3.226118326187134,0.1515151560306549,0.001
1.2200210094451904,0.5772727131843567,2.6801235675811768,0.17777778208255768,0.001
1.1914091110229492,0.5772727131843567,1.8942885398864746,0.2984848618507385,0.001
1.2231638431549072,0.5772727131843567,2.3731112480163574,0.23636363446712494,0.001
1.162277102470398,0.6090909242630005,2.084181547164917,0.29393938183784485,0.001
1.1607768535614014,0.6272727251052856,1.6901240348815918,0.3934343457221985,0.001
1.1102238893508911,0.6227272748947144,1.8743102550506592,0.3101010024547577,0.001
1.1008951663970947,0.6545454263687134,1.8360203504562378,0.31919193267822266,0.001
1.0782663822174072,0.6772727370262146,1.8908255100250244,0.32171717286109924,0.001
1.1044045686721802,0.5954545736312866,2.1409645080566406,0.28535354137420654,0.001
1.112085223197937,0.6136363744735718,1.8704423904418945,0.3651515245437622,0.001
1.0841602087020874,0.6318181753158569,1.7216283082962036,0.36262625455856323,0.001
1.0701079368591309,0.6818181872367859,2.105908155441284,0.25505051016807556,0.001
