best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.0001714106474537,0.04426024854183197,1.0,0.8611111111111112,9.999999747378752e-05,1682
