best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.2107323557138443,0.0,0.9629629850387573,0.07017543859649122,9.999999747378752e-05,1756
